8885	OK		Pear	Rocket	High Tops	Rose Gold	Hey	Open Mouth		Revolutionary	Puppy Helmeto	2
8886	OK	Bolt	Strawberry	Happy Pack	Mono Thunder	Silver	Sleepy		Antenna		Kittyboto	2
8887	OK		Neon Pink	Flag	Mono Thunder	Copper	Annoyed	Moustache		Bear	Kitty Helmeto	1
8888	OK	Chip	Blush	Wings	High Tops	Silver			Pyramid		Frogboto	2
8889	OK		Neon Pink	Happy Pack	Wheels	Gold	Shades	Spots	Sodas		Kittyboto	2
8890	OK	Lightning	Pear		Tractor Wheel	Lavander	Big Visor	Tongue Out	Red Antenna		Piggyboto	1
8891	OK	Ring	Candy Blue	Pendant Bone	Rubber Duck	Ruby	Gradient Shades	Tongue Out	Crown		Puppyboto	2
8892	NotFound
8893	OK	Radar	Mint		Scooter	Lavander	Thin Visor	Tongue Out	Glass		Piggyboto	1
8894	OK		Mustard	Battery	Wheels	Teal	80s Pop	Open Mouth		Yellow Owl	Puppy Helmeto	1
8895	OK	Rhombus Earring	Powder	Reptail	Vaccum	Ruby	Visor		Air Cut		Kittyboto	2
8896	OK	Microchip	Strawberry	Wings	Banana	Gold	Hally		Raygun		Kittyboto	2
8897	OK		Mint	Battery Pack	Cowboy Boots	Rose Gold	Eye Grease	Beard		Bear	Kitty Helmeto	2
8898	OK	Radar	Digital Blue	Wings	Rubber Duck	Ruby	Two Eyes		Disco Ball		Kittyboto	3
8899	NotFound
8900	NotFound
8901	NotFound
8902	NotFound
8903	NotFound
8904	NotFound
8905	NotFound
8906	NotFound
8907	NotFound
8908	NotFound
8909	NotFound
8910	NotFound
8911	NotFound
8912	NotFound
8913	NotFound
8914	NotFound
8915	NotFound
8916	NotFound
8917	NotFound
8918	NotFound
8919	NotFound
8920	NotFound
8921	NotFound
8922	NotFound
8923	NotFound
8924	NotFound
8925	NotFound
8926	NotFound
8927	NotFound
8928	NotFound
8929	NotFound
8930	NotFound
8931	NotFound
8932	NotFound
8933	NotFound
8934	NotFound
8935	NotFound
8936	NotFound
8937	NotFound
8938	OK	Vertical Antenna	Neon Pink	Pendant Fish	Flip Flops	Slate	Fresh		Bear Ears Headband		Kittyboto	2
8939	OK	Blurple Flower	Golden Rod	Battery	Rubber Duck	Copper	Gradient Shades	Tongue Out	Red Antenna		Puppyboto	1
8940	OK		Neon Pink	Battery Pack	Flip Flops	Lavander	Driver	Smile		Pink Owl	Puppy Helmeto	2
8941	NotFound
8942	NotFound
8943	OK	Blurple Flower	Seafoam	Rocket	Wheels	Hot Pink	Sleepy	Smile	Mohawk		Puppyboto	2
8944	OK	Antenna	Sunflower	Battery Pack	Flip Flops	Copper	Two Eyes	Smile	Raygun		Puppyboto	2
8945	OK		Digital Blue	Reptail	Mono Thunder	Hot Pink	Visor	Spots		Donkey	Kitty Helmeto	2
8946	OK		Seafoam		Mono Thunder	Lavander	Monster Eyes	Small Patch		Mullet	Kitty Helmeto	2
8947	OK	Bolt	Seafoam	Bat Wings	High Tops	Copper	Cyclops		Antenna		Kittyboto	2
8948	OK	Teal Flower	Neon Pink	Horn	Power Legs	Slate	Dead Eyes	Tongue Out	Pyramid Horns		Puppyboto	2
8949	OK		Blush	Rocket	Mono Thunder	Silver	Multicolor	Open Mouth		Cow	Puppy Helmeto	2
8950	OK	Ancient Sonar	Mint	Parachute	Air	Hot Pink	80s Pop		Pony Tail		Kittyboto	3
8951	NotFound
8952	OK		Sunflower	Dino Tail	Mono Thunder	Gold	Blinking Eyes	Open Mouth		Mia Bangs	Puppy Helmeto	2
8953	OK		Mint	Pendant Bone	Moto	Rose Gold	Dim	Open Mouth		Fro	Puppy Helmeto	3
8954	OK	Antenna	Golden Rod	Fin	High Tops	Slate	Sleepy	Flying Tongue	Shark		Puppyboto	3
8955	OK	Ring	Blush	Fin	Flip Flops	Silver	Gradient Shades	Tongue Out	Ginger		Puppyboto	2
8956	OK	Microchip	Blush	Reptail	Moto	Teal		Scruffy	Hat Pointing Up		Cyborgee	1
8957	NotFound
8958	OK	Sonar	Neon Pink		UFO	Ruby	Straight Visor		Bear Ears		Kittyboto	2
8959	OK	Bolt	Neon Pink	Katana	Rockets	Hot Pink	Thin Visor		Blue Monkey		Kittyboto	2
8960	OK		Powder	Happy Pack	Banana	Lavander	Straight Visor	Light Beard		Bear	Kitty Helmeto	1
8961	OK		Strawberry	Horn	Rebel	Gold	Straight Visor	Tongue Out		Revolutionary	Puppy Helmeto	2
8962	OK	Vertical Antenna	Blush		Mono Thunder	Ruby	Big Visor	Tongue Out	Top Hat		Piggyboto	1
8963	OK	Vertical Antenna	Candy Blue	Lightning Bolt	Rockets	Hot Pink	Stars	Open Mouth	Halo		Puppyboto	2
8964	NotFound
8965	OK	Bolt	Strawberry	Lightning Bolt	Rubber Duck	Silver	80s Pop	Open Mouth	Bear Ears		Puppyboto	1
8966	OK	Chip	Mint	Charlie Cat	Turbo Board	Rose Gold	Calm	Tongue Out	Top Hat		Puppyboto	2
8967	OK		Mustard	Charlie Cat	Flip Flops	Teal	Dead Eyes	Smile		Astronaut	Puppy Helmeto	1
8968	OK	Blurple Flower	Mint		Cowboy Boots	Slate	Eager Eyes	Open Mouth	Unicorn		Piggyboto	1
8969	OK	Lightning	Mustard	Reptail	Rockets	Smoke	Big Visor		Top Hat		Kittyboto	2
8970	OK	Microchip	Digital Blue	Pendant Bone	Tractor Wheel	Ruby		Commander	Captain		Cyborgee	1
8971	OK	Microchip	Mint	Rocket	Mono Thunder	Teal	Eye Grease	Smile	Glass		Puppyboto	3
8972	OK	Blue Flower	Sunflower		Tractor Wheel	Copper	Sleepy	Tongue Out	Glass		Piggyboto	2
8973	OK		Neon Pink	Bat Wings	Air	Ruby	Thin Visor	Beard	Sodas		Kittyboto	1
8974	NotFound
8975	OK		Mint	Lightning Bolt	High Tops	Lavander	Dim	Big Spot		Fro	Kitty Helmeto	1
8976	NotFound
8977	NotFound
8978	OK	Bulb	Digital Blue	Battery	Flip Flops	Teal	Calm		Curly		Kittyboto	2
8979	OK		Candy Blue	Flag	Rockets	Copper	Glam Shades	Tongue Out		Dino	Puppy Helmeto	1
8980	OK	Blurple Flower	Golden Rod		Power Legs	Lavander	Calm	Moustache	Curly		Piggyboto	2
8981	NotFound
8982	OK	Pearl Earring	Digital Blue	Flag	Air	Copper	Annoyed	Tongue Out	Bear Ears		Puppyboto	2
8983	NotFound
8984	NotFound
8985	OK	Red Flower	Mustard		UFO	Hot Pink	Two Eyes		Bear Ears Headband		Kittyboto	1
8986	OK	Antenna	Neon Pink	Battery	Rumbler	Silver	Eager Eyes		Baseball Cap		Kittyboto	2
8987	NotFound
8988	NotFound
8989	OK		Golden Rod	Lightning Bolt	High Tops	Lavander	Visor	Marble		Astronaut	Kitty Helmeto	3
8990	OK	Blue Flower	Powder		UFO	Silver	Eager Eyes		Bear Ears Headband		Kittyboto	2
8991	OK		Neon Pink	Katana	Tractor Wheel	Hot Pink	Thin Visor	Smile		Bear	Puppy Helmeto	2
8992	NotFound
8993	OK		Golden Rod	Battery	Power Legs	Ruby	Shades	Spots		Panda	Kitty Helmeto	3
8994	OK	Microchip	Digital Blue	Happy Pack	Flip Flops	Hot Pink	Eager Eyes		Cowboy		Kittyboto	1
8995	OK	Red Flower	Mint	Happy Pack	Yacht	Hot Pink		Robyn	Raygun		Cyborgee	1
8996	OK	Lightbolt Earring	Sunflower	Parachute	Flip Flops	Smoke	Eye Grease		Monkey		Kittyboto	3
8997	OK	Lightbolt Earring	Golden Rod	Parachute	Scooter	Lavander		Squiggle	Bulbs Aqua		Cyborgee	1
8998	OK	Blue Flower	Mustard		Scooter	Hot Pink	Annoyed	Smile	Mohawk		Piggyboto	2
8999	OK	Bolt	Strawberry		Rebel	Hot Pink	Two Eyes	Smile	Air Cut		Piggyboto	1
9000	NotFound
9001	OK	Vertical Antenna	Pear	Battery Pack	High Tops	Silver	Two Eyes		Curly		Kittyboto	1
9002	OK	Teal Flower	Blush	Lightning Bolt	High Tops	Slate		Scruffy	Seahorse		Cyborgee	1
9003	OK	Lightning	Powder	Battery Pack	Wheels	Lavander	Nerd		Camera		Kittyboto	2
9004	OK		Seafoam	Cape	Banana	Slate	Multicolor	Spots		Mia Bangs	Kitty Helmeto	2
9005	OK		Seafoam	Battery Pack	Power Legs	Slate	Eyepatch	Smile		Bear	Puppy Helmeto	2
9006	OK		Pear	Katana	Banana	Hot Pink	Calm	Open Mouth		Olmec Head	Puppy Helmeto	2
9007	OK	Bolt	Mustard	Rocket	Turbo Board	Smoke	Annoyed		Captain		Kittyboto	1
9008	OK	Blurple Flower	Mint	Katana	High Tops	Ruby	Visor		Pony Tail		Kittyboto	2
9009	OK	Teal Flower	Seafoam	Battery Pack	Turbo Board	Silver	Driver		Bear Ears Headband		Kittyboto	3
9010	OK	Chip	Powder	Horn	Rebel	Teal	Stars		Bulbs		Kittyboto	2
9011	NotFound
9012	OK	Lightbolt Earring	Neon Pink	Bat Wings	Flip Flops	Hot Pink	Thin Visor		Cowboy		Kittyboto	2
9013	OK	Vertical Antenna	Golden Rod		Flip Flops	Silver	Gradient Shades		Mohawk		Lionboto	2
9014	OK	Pearl Earring	Blush	Parachute	Sport	Silver	Kurts		Pyramid Horns		Kittyboto	3
9015	OK		Blush	Lightning Bolt	Flip Flops	Gold	80s Pop	Spots		Bear	Kitty Helmeto	2
9016	OK		Pear	Cape	Mono Thunder	Teal	Fresh	Big Spot		Yellow Owl	Kitty Helmeto	2
9017	OK	Microchip	Seafoam	Rocket	Tractor Wheel	Hot Pink			Ginger		Frogboto	1
9018	OK		Mint	Charlie Cat	Tractor Wheel	Hot Pink	Glam Shades	Big Spot		Dino	Kitty Helmeto	4
9019	OK	Microchip	Neon Pink	Rocket	Yacht	Smoke	Glam Shades		Baseball Cap		Kittyboto	2
9020	OK	Chip	Strawberry		Flip Flops	Lavander	Dim		Unicorn		Koalaboto	1
9021	OK	Rhombus Earring	Mustard	Dino Tail	Mono Thunder	Slate	Eager Eyes		Mohawk		Kittyboto	2
9022	OK	Sonar	Golden Rod	Bat Wings	Rockets	Teal	Shades	Flying Tongue	Boat Hat		Puppyboto	1
9023	OK	Blue Flower	Pear	Cape	Tractor Wheel	Copper	Calm	Smile	Cable		Puppyboto	1
9024	OK		Digital Blue	Rocket	Banana	Slate	Driver	Small Patch	Sodas		Kittyboto	1
9025	OK	Ring	Sunflower	Happy Pack	Rockets	Gold	Stars	Flying Tongue	Curly		Puppyboto	2
9026	OK	Vertical Antenna	Seafoam		Mono Thunder	Hot Pink	Sleepy	Open Mouth	Halo		Piggyboto	1
9027	NotFound
9028	OK	Lightbolt Earring	Neon Pink	Fin	Rockets	Smoke	Blinking Eyes	Smile	Pony Tail		Puppyboto	2
9029	OK	Lightbolt Earring	Pear	Bat Wings	Banana	Ruby	Glam Shades		Pirate Hat		Kittyboto	1
9030	OK	Rhombus Earring	Neon Pink	Battery	Rumbler	Ruby		Architect	Shark		Cyborgee	1
9031	OK	Antenna	Mint	Happy Pack	Power Legs	Hot Pink	Gradient Shades		Ears Bear Brown		Kittyboto	3
9032	NotFound
9033	OK	Pearl Earring	Mustard	Flag	Sport	Rose Gold	Eye Grease	Smile	Unicorn		Puppyboto	2
9034	OK	Lightbolt Earring	Candy Blue	Dino Tail	Rubber Duck	Lavander	Gradient Shades		Bulbs Aqua		Kittyboto	1
9035	OK	Radar	Pear	Lightning Bolt	Turbo Board	Copper	Two Eyes	Tongue Out	Baseball Cap		Puppyboto	2
9036	OK	Bandaid	Golden Rod	Katana	Cowboy Boots	Teal	Nervous		Monkey		Kittyboto	1
9037	OK	Rhombus Earring	Powder	Bat Wings	Sport	Hot Pink	Eye Grease		Bulbs		Kittyboto	2
9038	NotFound
9039	OK		Strawberry		Wheels	Ruby	Fresh	Open Mouth		Mullet	Puppy Helmeto	3
9040	OK		Candy Blue	Horn	Wheels	Silver	Multicolor	Marble		Mouse	Kitty Helmeto	1
9041	OK		Strawberry		Turbo Board	Slate	Kurts	Flying Tongue		Mullet	Puppy Helmeto	2
9042	OK	Blue Flower	Mustard		Roomba	Smoke	Bored Eyes		Mullet		Lionboto	1
9043	OK	Blurple Flower	Golden Rod	Reptail	Vaccum	Ruby	Calm	Flying Tongue	Side Part		Puppyboto	2
9044	OK	Bulb	Candy Blue	Fin	Vaccum	Silver	Visor		Monkey		Kittyboto	1
9045	NotFound
9046	NotFound
9047	OK		Powder	Flag	Banana	Ruby	Thug Life	Big Spot		Donkey	Kitty Helmeto	2
9048	OK	Rhombus Earring	Blush	Lightning Bolt	Wheels	Hot Pink	Glam Shades	Open Mouth	Bulbs Aqua		Puppyboto	2
9049	OK	Rhombus Earring	Powder	Battery	Power Legs	Silver		Architect	Big Horns		Cyborgee	2
9050	OK		Blush	Flag	Mono Thunder	Teal	Dim	Open Mouth		Tlaloc	Puppy Helmeto	1
9051	OK	Teal Flower	Sunflower	Lightning Bolt	Rubber Duck	Smoke	Thin Visor	Smile	Bulbs Aqua		Puppyboto	1
9052	OK	Bolt	Sunflower	Parachute	Lambo	Teal	Blinking Eyes	Open Mouth	Red Antenna		Puppyboto	1
9053	OK	Ring	Digital Blue		Turbo Board	Copper	Two Eyes	Tongue Out	Top Hat		Piggyboto	1
9054	OK	Microchip	Mint	Horn	Wheels	Copper	Glam Shades	Flying Tongue	Bulbs		Puppyboto	2
9055	OK		Mustard	Rocket	High Tops	Teal	Glam Shades	Moustache		Mia Bangs	Puppy Helmeto	2
9056	OK	Blurple Flower	Strawberry		Yacht	Teal	Thin Visor		Unicorn		Lionboto	1
9057	OK	Blurple Flower	Blush	Fin	Scooter	Smoke	Big Visor		Mohawk		Kittyboto	2
9058	OK	Teal Flower	Blush	Bat Wings	Mono Thunder	Lavander	Glam Shades	Smile	Cat		Puppyboto	1
9059	OK	Rhombus Earring	Candy Blue		Turbo Board	Silver	Eye Grease	Smile	Spray		Piggyboto	1
9060	OK	Bolt	Sunflower		Tractor Wheel	Teal	Calm	Tongue Out	Rough Mohawk		Piggyboto	1
9061	OK	Lightning	Neon Pink	Wings	Vaccum	Lavander	80s Pop	Tongue Out	Bear Ears		Puppyboto	3
9062	OK	Lightning	Seafoam		Turbo Board	Hot Pink	Dim	Smile	Pyramid		Piggyboto	1
9063	OK		Digital Blue	Cape	Yacht	Hot Pink	Cute Visor	Doll		Donkey	Kitty Helmeto	2
9064	OK	Blue Flower	Golden Rod	Battery Pack	Turbo Board	Rose Gold	Bored Eyes	Flying Tongue	Captain		Puppyboto	2
9065	OK	Ring	Mint	Reptail	Power Legs	Ruby	Thin Visor	Flying Tongue	Pyramid		Puppyboto	2
9066	NotFound
9067	NotFound
9068	OK	Radar	Golden Rod	Battery Pack	Air	Copper	Big Visor	Smile	Disco Ball		Puppyboto	2
9069	NotFound
9070	OK	Bulb	Neon Pink		Turbo Board	Teal	Thin Visor	Moustache	Disco Ball		Piggyboto	1
9071	OK	Rhombus Earring	Pear	Horn	Scooter	Teal			Pyramid		Frogboto	2
9072	OK	Blue Flower	Digital Blue	Horn	Air	Copper	Thin Visor		Curly		Kittyboto	3
9073	NotFound
9074	OK	Bulb	Strawberry	Cape	Rockets	Rose Gold	Kurts	Open Mouth	Bear Ears Headband		Puppyboto	1
9075	OK	Bandaid	Neon Pink		Turbo Board	Lavander	3D Glasses		Unicorn		Lionboto	1
9076	OK	Ring	Blush	Lightning Bolt	Air	Copper	Annoyed	Bracket	Side Part		Kittyboto	1
9077	OK	Microchip	Golden Rod		Scooter	Silver	Eye Grease	Open Mouth	Unicorn		Piggyboto	1
9078	OK	Chip	Golden Rod	Reptail	Yacht	Hot Pink		Architect	Pirate Hat		Cyborgee	1
9079	OK	Bolt	Seafoam	Cape	High Tops	Teal	Glam Shades	Moustache	Red Antenna		Puppyboto	2
9080	OK	Rhombus Earring	Golden Rod	Reptail	Mono Thunder	Gold	Eyepatch		Red Antenna		Kittyboto	2
9081	OK	Antenna	Mint	Charlie Cat	Roomba	Lavander			Raygun		Frogboto	1
9082	OK		Mint	Reptail	Wheels	Silver	Gradient Shades	Smile		Fro	Puppy Helmeto	2
9083	NotFound
9084	OK	Lightbolt Earring	Neon Pink		Turbo Board	Slate	Driver	Smile	Spray		Piggyboto	1
9085	OK	Bolt	Mint	Bat Wings	Vaccum	Lavander	Thug Life		Cowboy		Kittyboto	2
9086	NotFound
9087	OK	Bolt	Digital Blue	Battery Pack	Air	Silver			Unicorn		Frogboto	1
9088	OK		Golden Rod	Fin	Air	Ruby	3D Glasses	Small Patch		Cow	Kitty Helmeto	2
9089	NotFound
9090	OK	Chip	Seafoam	Charlie Cat	Turbo Board	Hot Pink	Dim	Smile	Pony Tail		Puppyboto	1
9091	OK		Neon Pink	Reptail	Rockets	Teal	Blinking Eyes	Flying Tongue		Panda	Puppy Helmeto	2
9092	OK	Pearl Earring	Golden Rod		Mono Thunder	Ruby	Three Eyes	Tongue Out	Glass		Piggyboto	1
9093	NotFound
9094	OK	Red Flower	Mint	Parachute	Power Legs	Lavander	Dim	Smile	Pyramid		Puppyboto	2
9095	OK	Ring	Candy Blue		Mono Thunder	Ruby	Annoyed	Flying Tongue	Glass		Piggyboto	2
9096	OK		Powder	Happy Pack	Wheels	Smoke	Eye Grease	Marble		Mia Bangs	Kitty Helmeto	1
9097	OK	Bolt	Mustard	Katana	Flip Flops	Ruby	Sleepy		Unicorn		Bunnyboto	1
9098	OK	Ring	Golden Rod	Flag	Yacht	Ruby	Dead Eyes		Glass		Bunnyboto	1
9099	OK	Ring	Blush	Battery Pack	Turbo Board	Teal	Monster Eyes	Open Mouth	Bun		Puppyboto	1
9100	NotFound
9101	OK	Teal Flower	Blush	Reptail	Rockets	Copper	Multicolor	Flying Tongue	Cat		Puppyboto	2
9102	OK	Blue Flower	Digital Blue	Parachute	Rumbler	Hot Pink	Annoyed	Flying Tongue	Hat Pointing Up		Puppyboto	2
9103	OK	Radar	Blush		Cowboy Boots	Rose Gold	Stars	Flying Tongue	Ginger		Piggyboto	1
9104	OK	Blue Flower	Seafoam		Tractor Wheel	Teal	Two Eyes		Ginger		Lionboto	1
9105	OK	Pearl Earring	Golden Rod		Moto	Rose Gold	Monster Eyes		Cable		Koalaboto	1
9106	OK	Vertical Antenna	Mustard		Turbo Board	Rose Gold	Driver	Flying Tongue	Bulb		Piggyboto	1
9107	OK	Bulb	Digital Blue	Dino Tail	Wheels	Slate		Squiggle	Camera		Cyborgee	1
9108	NotFound
9109	OK	Radar	Pear	Cape	Rebel	Copper		Splat	Frog		Cyborgee	1
9110	OK	Radar	Blush		UFO	Hot Pink	Sleepy		Punk Cat		Kittyboto	2
9111	OK	Chip	Mustard	Battery Pack	Sport	Silver	Dead Eyes	Open Mouth	Hat Pointing Up		Puppyboto	1
9112	OK	Antenna	Sunflower	Lightning Bolt	High Tops	Lavander	Straight Visor		Hat Pointing Up		Kittyboto	2
9113	NotFound
9114	OK	Microchip	Powder	Pendant Fish	Sport	Silver	Nerd		Pirate Hat		Kittyboto	2
9115	OK	Lightbolt Earring	Digital Blue	Battery	Flip Flops	Ruby	Visor	Smile	Raygun		Puppyboto	2
9116	OK	Pearl Earring	Strawberry	Flag	High Tops	Silver	Blinking Eyes	Flying Tongue	Bear Ears Headband		Puppyboto	1
9117	OK	Teal Flower	Golden Rod	Dino Tail	Yacht	Hot Pink	Eyepatch		Mohawk		Kittyboto	2
9118	OK	Bulb	Candy Blue	Battery Pack	Vaccum	Smoke	Thin Visor		Horns		Kittyboto	2
9119	OK	Microchip	Digital Blue		Mono Thunder	Smoke	Annoyed	Flying Tongue	Mohawk		Piggyboto	1
9120	OK		Neon Pink	Flag	Power Legs	Silver	Annoyed	Big Spot		Donkey	Kitty Helmeto	3
9121	NotFound
9122	OK	Pearl Earring	Pear	Charlie Cat	Lambo	Gold	Sleepy		Bear Ears		Kittyboto	2
9123	OK	Ring	Neon Pink	Battery Pack	Scooter	Smoke	Two Eyes		Red Antenna		Bunnyboto	1
9124	OK	Lightning	Sunflower	Reptail	Moto	Ruby	Eyepatch	Flying Tongue	Raygun		Puppyboto	2
9125	OK	Rhombus Earring	Digital Blue	Bat Wings	Power Legs	Hot Pink		Robyn	Raygun		Cyborgee	1
9126	OK	Antenna	Mint	Battery	Tractor Wheel	Ruby		Squiggle	Bulbs		Cyborgee	2
9127	OK	Red Flower	Mustard	Reptail	Tractor Wheel	Ruby	Bored Eyes		Cat		Kittyboto	2
9128	OK	Blurple Flower	Mustard		Turbo Board	Slate	80s Pop	Flying Tongue	Air Cut		Piggyboto	1
9129	OK	Lightbolt Earring	Mint	Lightning Bolt	Tractor Wheel	Lavander		Architect	Goggles		Cyborgee	1
9130	OK	Chip	Golden Rod	Katana	Wheels	Lavander	Eye Grease	Moustache	Raygun		Puppyboto	1
9131	NotFound
9132	NotFound
9133	OK	Chip	Candy Blue		Scooter	Smoke	Kurts	Open Mouth	Bun		Piggyboto	1
9134	NotFound
9135	NotFound
9136	NotFound
9137	OK	Bolt	Neon Pink	Happy Pack	Cowboy Boots	Smoke			Glass		Frogboto	1
9138	NotFound
9139	NotFound
9140	NotFound
9141	OK	Lightning	Sunflower		Power Legs	Rose Gold	Eager Eyes	Flying Tongue	Ginger		Piggyboto	1
9142	OK	Bulb	Sunflower	Fin	Flip Flops	Teal	Glam Shades		Bear Ears Headband		Kittyboto	2
9143	OK	Bandaid	Neon Pink	Rocket	Moto	Slate	Eager Eyes		Pirate Hat		Kittyboto	2
9144	OK	Ring	Golden Rod		Mono Thunder	Copper	Thin Visor	Smile	Mullet		Piggyboto	1
9145	OK	Red Flower	Powder	Fin	Flip Flops	Hot Pink	Hally		Raygun		Kittyboto	3
9146	OK	Chip	Powder	Happy Pack	High Tops	Teal		Squiggle	Bear Ears		Cyborgee	1
9147	OK		Seafoam	Dino Tail	Tractor Wheel	Copper	Thug Life	Doll		Dino	Kitty Helmeto	1
9148	NotFound
9149	OK	Vertical Antenna	Candy Blue	Lightning Bolt	Rubber Duck	Rose Gold	Stars	Flying Tongue	Bunny Ears		Puppyboto	2
9150	OK	Teal Flower	Blush		Turbo Board	Teal	Eye Grease	Tongue Out	Curly		Piggyboto	1
9151	OK	Rhombus Earring	Mint	Cape	Mono Thunder	Lavander	Eager Eyes		Pyramid		Kittyboto	1
9152	NotFound
9153	OK		Pear		Air	Hot Pink	Calm	Flying Tongue		Mullet	Puppy Helmeto	1
9154	OK		Seafoam	Parachute	Moto	Hot Pink	Dead Eyes	Light Beard		Panda	Kitty Helmeto	2
9155	OK	Pearl Earring	Blush	Happy Pack	Vaccum	Silver		Scruffy	Seahorse		Cyborgee	2
9156	NotFound
9157	OK	Rhombus Earring	Golden Rod	Reptail	High Tops	Rose Gold		Squiggle	Seahorse		Cyborgee	1
9158	OK	Pearl Earring	Powder	Bat Wings	Vaccum	Copper		Squiggle	Crown		Cyborgee	1
9159	OK		Sunflower	Flag	Turbo Board	Lavander	Nerd	Open Mouth		Panda	Puppy Helmeto	2
9160	OK	Ring	Mustard	Bat Wings	Air	Silver	Shades	Smile	Double Bun		Puppyboto	1
9161	NotFound
9162	NotFound
9163	OK	Antenna	Mint	Happy Pack	Turbo Board	Copper	Cute Visor		Cat		Kittyboto	2
9164	OK	Bolt	Candy Blue	Bat Wings	Sport	Lavander	Visor	Open Mouth	Blue Monkey		Puppyboto	2
9165	OK	Antenna	Neon Pink	Happy Pack	Rockets	Smoke	Cyclops		Hat Pointing Up		Kittyboto	2
9166	NotFound
9167	NotFound
9168	NotFound
9169	OK	Lightbolt Earring	Neon Pink	Rocket	Mono Thunder	Copper	Glam Shades		Big Horns		Kittyboto	1
9170	OK	Lightning	Mustard	Horn	Tractor Wheel	Silver	Calm		Mohawk		Kittyboto	2
9171	OK	Bulb	Powder	Battery Pack	Vaccum	Gold	Calm		Baseball Cap		Kittyboto	2
9172	OK	Chip	Powder	Fin	Mono Thunder	Teal		Architect	Cowboy		Cyborgee	1
9173	OK	Lightning	Strawberry	Battery	Banana	Lavander		Robyn	Red Antenna		Cyborgee	1
9174	OK	Pearl Earring	Powder		UFO	Copper	80s Pop	Open Mouth	Captain		Puppyboto	2
9175	OK		Powder	Battery	Flip Flops	Lavander	80s Pop	Open Mouth		Bear	Puppy Helmeto	2
9176	OK	Radar	Mustard		UFO	Teal	Nervous	Smile	Antenna		Piggyboto	1
9177	OK	Blue Flower	Golden Rod	Wings	High Tops	Smoke	Gradient Shades	Open Mouth	Goggles		Puppyboto	1
9178	OK	Microchip	Mustard	Battery Pack	Moto	Silver	Bored Eyes	Open Mouth	Sheep		Puppyboto	2
9179	NotFound
9180	OK	Antenna	Powder	Fin	Moto	Hot Pink	3D Glasses		Antenna		Kittyboto	2
9181	OK	Antenna	Mustard	Battery Pack	Moto	Silver	Gradient Shades	Flying Tongue	Bear Ears		Puppyboto	2
9182	NotFound
9183	NotFound
9184	OK	Radar	Mustard	Cape	Mono Thunder	Silver	Eyepatch		Pony Tail		Kittyboto	2
9185	OK	Ring	Pear	Reptail	Turbo Board	Ruby		Squiggle	Bunny Ears		Cyborgee	1
9186	OK	Antenna	Digital Blue	Happy Pack	Wheels	Ruby	Three Eyes		Frog		Kittyboto	3
9187	NotFound
9188	OK	Blurple Flower	Powder	Pendant Bone	Mono Thunder	Copper	Glam Shades		Air Cut		Kittyboto	2
9189	OK	Rhombus Earring	Blush	Cape	Air	Lavander	Big Visor		Red Antenna		Kittyboto	1
9190	OK		Sunflower	Wings	Power Legs	Silver	Hearts	Smile		Mia Bangs	Puppy Helmeto	3
9191	OK	Bolt	Digital Blue	Happy Pack	Sport	Copper		Robyn	Double Bun		Cyborgee	1
9192	OK		Strawberry	Katana	Air	Gold	Eager Eyes	Moustache		Donkey	Puppy Helmeto	1
9193	OK	Radar	Strawberry	Flag	Air	Hot Pink	Straight Visor	Open Mouth	Glass		Puppyboto	2
9194	OK	Lightning	Candy Blue	Rocket	Rockets	Slate	Hearts		Monkey		Kittyboto	2
9195	NotFound
9196	OK	Pearl Earring	Neon Pink	Katana	High Tops	Ruby	Monocle	Smile	Raygun		Puppyboto	2
9197	OK		Strawberry	Dino Tail	Rebel	Smoke	80s Pop	Spiderweb	Sodas		Kittyboto	2
9198	OK		Neon Pink	Charlie Cat	Turbo Board	Silver	Three Eyes	Small Patch		Spike Force	Kitty Helmeto	2
9199	NotFound
9200	NotFound
9201	NotFound
9202	NotFound
9203	OK	Lightning	Blush	Horn	Turbo Board	Teal	Bored Eyes	Flying Tongue	Mohawk		Puppyboto	1
9204	NotFound
9205	NotFound
9206	OK	Ring	Seafoam		Power Legs	Silver	Hey	Flying Tongue	Halo		Piggyboto	1
9207	NotFound
9208	OK	Lightning	Mint	Pendant Bone	Air	Silver	Eyepatch		Bulbs		Kittyboto	2
9209	NotFound
9210	OK	Lightning	Strawberry	Dino Tail	Flip Flops	Silver	Dim		Boat Hat		Kittyboto	3
9211	OK	Blue Flower	Digital Blue	Horn	Wheels	Silver			Mohawk		Frogboto	1
9212	NotFound
9213	OK	Vertical Antenna	Candy Blue		Turbo Board	Rose Gold	Straight Visor	Flying Tongue	Unicorn		Piggyboto	1
9214	OK	Ring	Strawberry	Reptail	Power Legs	Lavander	Straight Visor	Smile	Disco Ball		Puppyboto	1
9215	OK	Lightbolt Earring	Powder	Pendant Bone	Mono Thunder	Lavander	Sleepy	Moustache	Pyramid Horns		Puppyboto	4
9216	NotFound
9217	OK	Pearl Earring	Neon Pink	Wings	Wheels	Ruby	Driver		Raygun		Kittyboto	2
9218	OK	Ring	Digital Blue	Happy Pack	Power Legs	Lavander	Artoo		Disco Ball		Kittyboto	2
9219	OK	Pearl Earring	Powder		Yacht	Gold	Gradient Shades	Open Mouth	Air Cut		Piggyboto	1
